type,time,one,two,three
1,73553624294697,0.0071784677,7.1679993,6.725028
4,73557919379072,-2.403913,7.277329,-0.2320456
1,73557919909072,9.425628,2.7412775,17.153847
6,73553625154541,986.12866,0.0,0.0
4,73553626284124,3.8177954E-4,-0.030389652,0.0122933015
1,73553626814124,0.0071784677,7.172785,6.7130637
4,73557921898499,-2.5976279,7.1386666,-0.6119926
1,73557922428499,6.04756,4.9989057,20.929123
4,73553628803499,-0.0026724567,-0.029167956,0.014125843
1,73553629333499,0.014356935,7.184749,6.7298136
4,73557924417926,-2.617786,6.6188354,-0.83311933
1,73557924947926,2.571387,5.9087763,24.37419
4,73553631322926,-0.0038941512,-0.030389652,0.014125843
1,73553631852926,0.014356935,7.1823564,6.741778
4,73557926937353,-2.497449,5.9456816,-0.87526774
1,73557927467353,-0.41904306,6.3801622,27.666115
4,73553633842353,-0.003283304,-0.032222193,0.012904149
1,73553634372353,0.033499517,7.172785,6.739385
4,73557929456780,-2.268916,5.2914643,-0.79891187
1,73557929986780,-2.4131618,6.751349,30.105896
4,73553636361780,-0.0045049987,-0.031611346,0.012904149
1,73553636891780,0.040677983,7.1751776,6.734599
4,73557931976207,-1.964103,4.6958885,-0.6510868
1,73557932506207,-3.3206396,6.8422766,30.94847
4,73553638881207,-0.005726693,-0.031611346,0.0104607595
1,73553639411207,0.05742774,7.1656065,6.7537417
4,73557934495634,-1.6898326,4.24012,-0.4892123
1,73557935025634,-3.6511483,7.0842505,31.176086
4,73553641400634,-0.0026724567,-0.03283304,0.0086282175
1,73553641930634,0.059820566,7.1751776,6.7704916
4,73557937015062,-1.472371,3.8204677,-0.34016556
1,73557937545062,-3.5671003,7.5293155,30.986753
4,73553643920009,-0.003283304,-0.031000499,0.004963134
1,73553644450009,0.06699903,7.170392,6.7872415
4,73557939534489,-1.3068314,3.4136436,-0.23021306
1,73557940064489,-3.030809,7.9100733,30.314072
4,73553646439437,-0.0026724567,-0.029167956,0.002519745
1,73553646969437,0.0741775,7.1656065,6.799206
4,73557942053916,-1.1785535,2.931685,-0.16179816
1,73557942583916,-2.1164517,8.197512,29.253452
4,73553648958864,-0.0026724567,-0.023059484,7.635591E-5
1,73553649488864,0.05503492,7.153642,6.79442
4,73557944573343,-1.1272422,2.3617647,-0.12636903
1,73557945103343,-1.2975081,8.664112,27.800411
6,73557945167301,986.39624,0.0,0.0
4,73553651478291,-8.39915E-4,-0.020616096,-0.0023670332
1,73553652008291,0.050249275,7.158428,6.8015985
4,73557947092770,-1.1003649,1.8229209,-0.12942326
1,73557947622770,-0.81625164,9.073584,26.313572
4,73553653997718,0.001603474,-0.016340164,-0.0029778804
1,73553654527718,0.038285162,7.1560354,6.8111696
4,73557949612197,-1.1015867,1.2817103,-0.15507884
1,73557950142197,-0.5626124,9.02812,24.728626
4,73553656517145,9.926268E-4,-0.009620844,-0.004810422
1,73553657047145,0.050249275,7.1632137,6.8303123
4,73557952131572,-1.1773317,0.79975176,-0.19356222
1,73557952661572,-0.49800622,8.719446,23.00011
4,73553659036520,0.0028251687,-0.0047340663,-0.0060321167
1,73553659566520,0.05503492,7.153642,6.849455
4,73557954650999,-1.268348,0.38315395,-0.24304086
1,73557955180999,-0.6511469,8.4248295,21.25006
4,73553661555947,0.0052685575,-0.0029015245,-0.005421269
1,73553662085947,0.050249275,7.1560354,6.8709903
4,73557957170426,-1.3453147,0.030695075,-0.30229303
1,73557957700426,-1.015155,8.175976,19.421045
4,73553664075374,0.008322794,1.5271181E-4,-0.007253811
1,73553664605374,0.043070808,7.1632137,6.875776
4,73557959689853,-1.4137297,-0.19470756,-0.36093438
6,73553665140426,986.12573,0.0,0.0
1,73557960219853,-1.2999009,7.8143606,17.603697
4,73553666594801,0.009544488,0.003206948,-0.0096972
1,73553667124801,0.02871387,7.1416783,6.897311
4,73557962209280,-1.4479371,-0.27289602,-0.4012503
1,73557962739280,-1.7476579,7.5556364,15.750755
4,73553669114228,0.013820419,0.004428643,-0.010918895
1,73553669644228,0.016749758,7.1560354,6.9020967
4,73557964728707,-1.4570998,-0.2509055,-0.4531723
1,73557965258707,-2.626422,7.804789,14.184952
4,73553671633655,0.01565296,0.00503949,-0.010308048
1,73553672163655,0.0071784677,7.1679993,6.906883
4,73557967248134,-1.460154,-0.17821468,-0.50020754
1,73557967778134,-3.7037904,8.441579,12.966407
4,73553674153030,0.019318044,0.006872032,-0.010918895
1,73553674683030,0.0071784677,7.1512494,6.9044895
4,73557969767562,-1.4558781,-0.08047912,-0.5173113
1,73557970297562,-4.6372905,9.31795,11.924931
4,73553676672457,0.022372281,0.0062611843,-0.010308048
1,73553677202457,0.014356935,7.153642,6.9092755
4,73557972286989,-1.4314442,0.023975754,-0.50020754
1,73557972816989,-4.9773703,9.942777,10.979466
4,73553679191884,0.021761434,0.011147963,-0.0096972
1,73553679721884,0.0,7.1488566,6.9020967
4,73557974806416,-1.4100646,0.09239065,-0.47699535
1,73557975336416,-3.964608,9.3562355,10.222736
4,73553681711312,0.0290916,0.009926268,-0.008475506
1,73553682241312,-0.0071784677,7.1679993,6.9020967
4,73557977325843,-1.388074,0.088114716,-0.4788279
1,73557977855843,-2.94706,8.922835,9.564411
4,73553684230739,0.027869906,0.012980504,-0.008475506
1,73553684760739,-0.02632105,7.177571,6.899704
4,73557979845270,-1.3489798,0.053296424,-0.4788279
1,73557980375270,-2.329413,8.946764,8.872586
4,73553686750114,0.028480753,0.014202199,-0.005421269
1,73553687280114,-0.031106694,7.177571,6.899704
4,73557982364697,-1.3056097,0.011147963,-0.46172416
1,73557982894697,-1.8074784,9.250652,8.180761
4,73553689269541,0.02725906,0.016034741,-0.0023670332
1,73553689799541,-0.033499517,7.1823564,6.8709903
4,73557984884124,-1.2579635,-0.03283304,-0.41591063
6,73557985167301,986.1406,0.0,0.0
1,73557985414124,-1.2711871,9.801301,7.4383883
4,73553691788968,0.028480753,0.014813046,6.8720314E-4
1,73553692318968,-0.016749758,7.1919274,6.8446693
4,73557987403551,-1.2023765,-0.09575031,-0.33894387
1,73557987933551,-1.2568301,10.100702,6.77767
4,73553694308395,0.024204822,0.015423893,0.002519745
1,73553694838395,-0.0023928226,7.201499,6.8303123
4,73557989922926,-1.1431243,-0.18187977,-0.25342527
1,73557990452926,-1.785943,9.966704,6.265307
4,73553696827822,0.020539738,0.014202199,0.0061848285
1,73553697357822,0.019142581,7.196713,6.8135624
4,73557992442405,-1.0734878,-0.29549736,-0.17340426
1,73557992972405,-2.6216364,9.337093,5.7338014
4,73553699347249,0.017485503,0.011147963,0.0086282175
1,73553699877249,0.019142581,7.201499,6.7848487
4,73557994961780,-0.99652094,-0.4262187,-0.10193513
1,73557995491780,-3.2727833,8.606684,5.111368
4,73553701866624,0.016874656,0.006872032,0.0104607595
1,73553702396624,0.031106694,7.199106,6.7609205
4,73557997481207,-0.93726873,-0.55755085,-0.022524992
1,73557998011207,-3.5671003,8.214261,4.4554358
4,73553704386051,0.013209572,0.0056503373,0.0092390645
1,73553704916051,0.040677983,7.1656065,6.765706
4,73558000000634,-0.9103915,-0.68277454,0.06604786
6,73553705139957,986.1294,0.0,0.0
1,73558000530634,-3.7468612,7.984251,3.8712878
4,73553706905478,0.008322794,0.0025961008,0.0092390645
1,73553707435478,0.040677983,7.170392,6.7633133
4,73558002520062,-0.91894335,-0.7970793,0.17538951
1,73558003050062,-3.9047875,7.7760754,3.4187453
4,73553709424905,0.004046863,0.0025961008,0.0092390645
1,73553709954905,0.040677983,7.184749,6.7609205
4,73558005039489,-0.9458206,-0.91252947,0.31832778
1,73558005569489,-3.9622152,7.428817,3.1220353
4,73553711944332,0.003436016,1.5271181E-4,0.0080173705
1,73553712474332,0.043070808,7.1751776,6.7561345
4,73558007558916,-0.9806389,-1.0059891,0.48386738
1,73558008088916,-3.8736808,6.914061,2.8082764
4,73553714463759,-2.2906772E-4,-4.5813544E-4,0.0061848285
1,73553714993759,0.06460621,7.1823564,6.7585278
4,73558010078343,-1.0075161,-1.0530243,0.6426877
1,73558010608343,-3.7636108,6.224629,2.5570302
4,73553716983134,-0.0045049987,1.5271181E-4,0.004963134
1,73553717513134,0.0526421,7.187142,6.780063
4,73558012597770,-1.0069053,-1.0524135,0.7807391
1,73558013127770,-3.598207,5.482555,2.461018
4,73553719502562,-0.0045049987,1.5271181E-4,0.0037414394
1,73553720032562,0.038285162,7.1799636,6.782456
4,73558015117197,-0.97453046,-1.0292013,0.8949676
1,73558015647197,-3.083451,4.8026943,2.4801607
4,73553722021989,-0.005726693,0.0013744063,-5.344914E-4
1,73553722551989,0.05742774,7.2062845,6.808777
4,73558017636624,-0.9219976,-1.0487484,0.9798754
1,73558018166624,-2.1308086,4.2520456,2.4562325
4,73553724541416,-0.00633754,0.0013744063,-0.0035887277
1,73553725071416,0.050249275,7.213463,6.823134
4,73558020156051,-0.8499176,-1.1312127,1.0354625
1,73558020686051,-1.3740784,3.7588253,2.5498517
4,73553727060843,-0.0051158457,-0.0010689828,-0.007253811
1,73553727590843,0.05503492,7.225427,6.8374906
4,73558022675478,-0.7656207,-1.2203965,1.077
1,73558023205478,-0.84765744,3.4450665,2.96381
4,73553729580270,-0.009391776,0.0025961008,-0.009086353
1,73553730110270,0.07178468,7.2302127,6.8446693
6,73558025166937,985.7932,0.0,0.0
4,73558025194905,-0.65322477,-1.2631558,1.1057099
1,73558025724905,-0.39511484,3.2297122,3.7444685
4,73553732099645,-0.008780929,0.0038177953,-0.0096972
1,73553732629645,0.059820566,7.2326055,6.8398833
4,73558027714332,-0.5115082,-1.2161205,1.1130401
1,73558028244332,-0.033499517,3.054737,4.79073
4,73553734619072,-0.00633754,0.0025961008,-0.010308048
1,73553735149072,0.040677983,7.2302127,6.8374906
4,73558030233759,-0.34535778,-1.0456941,1.1032665
1,73558030763759,0.20817557,2.9662027,5.9638114
4,73553737138499,-0.0045049987,7.635591E-4,-0.012751437
1,73553737668499,0.062213387,7.225427,6.8374906
4,73558032753187,-0.12789614,-0.66383827,1.0727241
1,73558033283187,0.24646074,2.7819555,5.762515
4,73553739657926,-0.0020616094,0.0019852535,-0.013362284
1,73553740187926,0.043070808,7.2326055,6.8542404
4,73558035272562,0.9387195,0.74782974,0.965215
1,73558035802562,-0.70618176,4.7401814,1.8840487
4,73553742177353,9.926268E-4,7.635591E-4,-0.014583978
1,73553742707353,0.040677983,7.22782,6.8805614
4,73558037791989,2.773094,2.827841,0.7874585
1,73558038321989,0.39750767,8.195119,3.2392836
4,73553744696780,0.0028251687,0.003206948,-0.013973131
6,73553745172718,986.13477,0.0,0.0
1,73553745226780,0.033499517,7.2206416,6.875776
4,73558040311416,4.605101,4.4386454,0.8302178
1,73558040841416,2.8465617,8.819944,7.5197444
4,73553747216155,0.0077119465,0.0038177953,-0.015194826
1,73553747746155,0.02632105,7.2038918,6.859026
4,73558042830843,6.21476,5.4423437,0.96949095
1,73558043360843,5.657231,7.6755767,10.402497
4,73553749735582,0.015042114,0.0013744063,-0.015805673
1,73553750265582,0.009571291,7.199106,6.856633
4,73558045350270,7.398582,5.8082414,1.0904387
1,73558045880270,7.7258263,5.939883,14.529818
4,73553752255009,0.013820419,0.0062611843,-0.01641652
1,73553752785009,0.021535404,7.201499,6.859026
4,73558047869697,8.402281,5.369042,1.2767471
1,73558048399697,7.5676007,3.2991042,17.702103
4,73553754774437,0.018707197,0.0056503373,-0.017027367
1,73553755304437,0.0071784677,7.184749,6.8422766
4,73558050389124,9.013739,4.2639427,1.4606885
1,73558050919124,5.2334023,0.6726823,14.525032
4,73553757293864,0.02481567,0.008093726,-0.01641652
1,73553757823864,0.009571291,7.170392,6.8303123
4,73558052908551,8.234221,2.6177096,1.4093773
1,73558053438551,2.2360928,1.0773684,5.389235
4,73553759813291,0.027869906,0.008704574,-0.015194826
1,73553760343291,-0.0023928226,7.153642,6.8398833
4,73558055427978,6.819499,0.3813214,1.0024767
1,73558055957978,0.3376871,4.3836513,0.15553348
4,73553762332666,0.030924143,0.008704574,-0.014583978
1,73553762862666,-0.0023928226,7.1488566,6.818348
4,73558057947405,5.927051,-1.6241665,0.39162946
1,73558058477405,0.0071784677,5.9087763,-0.8428718
4,73553764852093,0.032756682,0.012369657,-0.011529742
1,73553765382093,0.0023928226,7.1392856,6.7968125
4,73558060466832,5.422415,-3.341869,-0.2436517
1,73558060996832,0.3592225,5.456234,0.078963146
4,73553767371520,0.03153499,0.013591352,-0.008475506
1,73553767901520,0.011964113,7.136893,6.789634
4,73558062986259,4.948397,-4.435362,-0.66147125
1,73558063516259,0.29461628,4.615755,0.66071814
4,73553769890947,0.03642177,0.010537115,-0.0096972
6,73558065168291,985.6084,0.0,0.0
1,73553770420947,0.014356935,7.1249285,6.799206
4,73558065505687,4.361984,-4.8165307,-0.74821156
1,73558066035687,-0.5697909,3.342175,-0.07178468
4,73553772410374,0.03642177,0.009926268,-0.0060321167
1,73553772940374,0.009571291,7.1225357,6.7968125
4,73558068025114,3.773127,-4.678479,-0.66574717
1,73558068555114,-1.7237296,2.7317061,-2.300699
4,73553774929801,0.037643462,0.0038177953,-0.0041995747
1,73553775459801,-0.0023928226,7.1345,6.789634
4,73558070544541,3.2007632,-4.1604805,-0.5765635
1,73558071074541,-2.3581266,3.9622152,-4.8385863
4,73553777449176,0.035200074,7.635591E-4,-0.0029778804
1,73553777979176,-0.014356935,7.129714,6.7872415
4,73558073063968,2.5696816,-3.5783432,-0.49776417
1,73558073593968,-2.3078775,6.413662,-7.0435724
4,73553779968603,0.033367533,-0.004123219,0.0031305922
1,73553780498603,-0.021535404,7.1249285,6.7609205
4,73558075583395,1.844606,-3.0559924,-0.42140827
1,73558076113395,-1.9582262,8.580363,-8.702696
4,73553782488030,0.03153499,-0.009009997,0.0031305922
1,73553783018030,-0.021535404,7.132107,6.7322063
4,73558078102822,1.029125,-2.6143498,-0.34383065
1,73558078632822,-1.6064813,9.751051,-8.822337
4,73553785007457,0.029702447,-0.011453386,0.0031305922
6,73553785173499,986.13086,0.0,0.0
1,73553785537457,-0.023928227,7.136893,6.7322063
4,73558080622197,0.17141901,-2.3193107,-0.26869643
1,73558081152197,-1.3166506,9.993026,-7.589435
4,73553787526884,0.027869906,-0.016951011,0.0031305922
1,73553788056884,-0.02632105,7.1512494,6.7226353
4,73558083141624,-0.6440621,-2.1171203,-0.20028155
1,73558083671624,-0.87158567,9.5404825,-5.2716875
4,73553790046312,0.023593975,-0.018172706,0.004963134
1,73553790576312,-0.033499517,7.1632137,6.6915283
4,73558085661051,-1.331876,-2.0633657,-0.1440836
1,73558086191051,-0.37836507,8.680861,-2.626422
4,73553792565687,0.019318044,-0.018172706,0.0086282175
1,73553793095687,-0.03589234,7.158428,6.669993
4,73558088180478,-1.9054617,-2.1360564,-0.10437853
1,73558088710478,-0.16749759,7.7186475,-0.53389853
4,73553795085114,0.01565296,-0.017561859,0.0086282175
1,73553795615114,-0.038285162,7.172785,6.6652074
4,73558090699905,-2.3550453,-2.2759404,-0.090329036
1,73558091229905,-0.28743783,6.5551376,0.90029955
4,73553797604541,0.015042114,-0.015729317,0.0092390645
1,73553798134541,-0.040677983,7.170392,6.660422
4,73558093219332,-2.689255,-2.4323175,-0.0988809
1,73558093749332,-0.71336025,5.2453666,1.8720846
4,73553800123968,0.010766183,-0.0132859275,0.0098499125
1,73553800653968,-0.02632105,7.187142,6.6532435
4,73558095738759,-2.9378698,-2.5813642,-0.11415208
1,73558096268759,-1.352543,3.8210387,2.9063823
4,73553802643395,0.0071010995,-0.011453386,0.0092390645
1,73553803173395,-0.016749758,7.2038918,6.641279
4,73558098258187,-3.0954685,-2.7517905,-0.12331479
1,73558098788187,-2.1667008,2.4155545,4.199105
4,73553805162822,0.0022143214,-0.0071774554,0.011071607
1,73553805692822,0.023928227,7.225427,6.641279
4,73558100777614,-3.1565533,-2.9313796,-0.121482246
1,73558101307614,-3.045166,1.1587243,5.7074804
4,73553807682197,3.8177954E-4,-0.006566608,0.0104607595
1,73553808212197,0.021535404,7.234998,6.650851
4,73558103297041,-3.1461687,-3.1329591,-0.099491745
1,73558103827041,-3.8665023,0.23928227,7.187142
6,73558105168291,986.2388,0.0,0.0
4,73553810201624,-0.0026724567,-0.0047340663,0.0098499125
1,73553810731624,0.043070808,7.2206416,6.6652074
4,73558105816468,-3.0838623,-3.3546968,-0.04756973
1,73558106346468,-4.551149,-0.27756742,8.434401
4,73553812721051,-0.0075592347,-0.0029015245,0.0092390645
1,73553813251051,0.069391854,7.2206416,6.674779
4,73558108335895,-2.977575,-3.5887277,0.03245126
1,73558108865895,-5.077869,-0.4645067,9.473484
4,73553815240478,-0.008780929,-0.0053449133,0.0080173705
1,73553815770478,0.078963146,7.1895347,6.6939216
4,73558110855322,-2.8468537,-3.8483377,0.12224581
1,73558111385322,-5.178367,-0.5841478,10.263414
4,73553817759905,-0.008780929,-0.0047340663,0.0086282175
1,73553818289905,0.06460621,7.170392,6.7130637
4,73558113374749,-2.7314036,-4.1250515,0.18882816
1,73558113904749,-4.896014,-0.4118646,10.591531
4,73553820279332,-0.010002624,-0.0053449133,0.0061848285
1,73553820809332,0.083748795,7.153642,6.7178497
4,73558115894176,-2.617786,-4.414593,0.31527355
1,73558116424176,-4.388437,0.016749758,10.055239
4,73553822798759,-0.013667707,7.635591E-4,0.0055739814
1,73553823328759,0.076570325,7.1656065,6.725028
4,73558118413603,-2.509666,-4.5611963,0.54678464
1,73558118943603,-3.8330028,0.5626124,8.293224
6,73553825171572,986.124,0.0,0.0
4,73553825318134,-0.016111096,0.0056503373,0.0055739814
1,73553825848134,0.0741775,7.160821,6.7369924
4,73558120932978,-2.4033022,-4.476289,0.85587335
1,73558121462978,-3.342175,1.3238292,6.1624155
4,73553827837562,-0.01733279,0.008093726,0.0037414394
1,73553828367562,0.06699903,7.1488566,6.734599
4,73558123452405,-2.0954351,-4.5440927,1.2229925
1,73558123982405,0.285045,3.5120654,-10.014561
4,73553830356989,-0.019165333,0.010537115,0.0037414394
1,73553830886989,0.08135597,7.1512494,6.7369924
4,73558125971832,-2.320227,-8.341196,1.4893984
1,73558126501832,17.718851,14.359927,-36.550667
4,73553832876416,-0.019165333,0.01175881,0.0012980504
1,73553833406416,0.06699903,7.1632137,6.741778
4,73558128491259,-2.994068,-11.118794,1.2608651
1,73558129021259,21.982563,16.413866,-30.934113
4,73553835395843,-0.01977618,0.014202199,-0.0017561859
1,73553835925843,0.06460621,7.177571,6.727421
4,73558131010687,-3.3789017,-11.6967325,0.8369371
1,73558131540687,16.806587,14.046168,-15.102001
4,73553837915218,-0.018554486,0.012980504,-0.0029778804
1,73553838445218,0.050249275,7.184749,6.7465634
4,73558133530114,-3.1168482,-10.706472,0.40567893
1,73558134060114,13.617554,16.804195,-8.748159
4,73553840434645,-0.020387027,0.012369657,-0.004810422
1,73553840964645,0.043070808,7.1799636,6.7561345
4,73558136049541,-2.8431885,-9.393762,-0.0023670332
1,73558136579541,18.125631,19.131216,-15.051752
4,73553842954072,-0.020997874,0.009315421,-0.007253811
1,73553843484072,0.038285162,7.184749,6.7633133
4,73558138568968,-2.6110666,-6.823851,-0.42690587
1,73558139098968,24.453451,17.366808,-15.011074
4,73553845473499,-0.016721943,0.004428643,-0.007864659
1,73553846003499,0.023928227,7.19432,6.7704916
4,73558141088395,-2.4210167,-2.6357296,-0.90336674
1,73558141618395,24.561129,13.823635,-12.688839
4,73553847992926,-0.01977618,0.0025961008,-0.0096972
1,73553848522926,0.0023928226,7.1895347,6.7728844
4,73558143607822,-2.2695267,1.9415016,-1.326073
1,73558144137822,16.753946,7.347461,-6.792027
6,73558145154593,986.0654,0.0,0.0
4,73553850512353,-0.018554486,1.5271181E-4,-0.0096972
1,73553851042353,-0.021535404,7.1751776,6.7872415
4,73558146127249,-2.284798,6.2230062,-1.6071391
1,73558146657249,7.3977103,-0.11246266,0.49082774
4,73553853031728,-0.01733279,0.0019852535,-0.010308048
1,73553853561728,-0.03589234,7.1919274,6.7848487
4,73558148646676,-2.384366,9.091011,-1.747634
1,73558149176676,-0.92662054,-5.130511,9.696016
4,73553855551155,-0.016111096,1.5271181E-4,-0.008475506
1,73553856081155,-0.03589234,7.187142,6.7872415
4,73558151166103,-2.4228492,10.476489,-1.8038319
1,73558151696103,-6.0714884,-6.768099,15.817754
4,73553858070582,-0.017943637,0.0025961008,-0.007253811
1,73553858600582,-0.043070808,7.1895347,6.79442
4,73558153685530,-2.5114985,10.922407,-1.8600299
1,73558154215530,-6.9188466,-5.6620164,18.83929
4,73553860590009,-0.01733279,0.0062611843,-0.0066429637
1,73553861120009,-0.043070808,7.1751776,6.806384
4,73558156204957,-2.5927413,10.745261,-1.9828103
1,73558156734957,-5.1233325,-2.8800611,20.505592
4,73553863109437,-0.01733279,0.006872032,-0.004810422
1,73553863639437,-0.047856454,7.196713,6.823134
4,73558158724384,-2.5982387,10.306063,-2.1422412
1,73558159254384,-2.8106692,1.1132607,21.740887
6,73553865170062,986.13354,0.0,0.0
4,73553865628864,-0.01733279,0.008704574,-0.0041995747
1,73553866158864,-0.043070808,7.1895347,6.820741
4,73558161243759,-2.4112432,9.489284,-2.2222624
1,73558161773759,-1.4509479,4.9462633,23.505295
4,73553868148291,-0.01977618,0.009926268,-0.0035887277
1,73553868678291,-0.040677983,7.184749,6.8135624
4,73558163763187,-2.0392373,8.559573,-2.1703403
1,73558164293187,-1.4868401,7.550851,25.475485
4,73553870667666,-0.01977618,0.010537115,-0.0017561859
