type,time,one,two,three
1,362507097309204,-0.12203395,6.2365932,7.8741813
1,362567226855797,0.09810573,5.580661,8.443972
4,362524277277932,-0.018325418,0.012522369,-0.003283304
1,362511392430454,0.19621146,5.836693,8.604291
1,362571522035901,-0.3185445,5.779265,7.9483585
4,362528572411474,-0.023823043,0.04734066,-0.020387027
1,362515687553215,-0.03589234,5.951847,8.108678
4,362532867549026,0.009773556,-0.02535016,-0.0026724567
1,362519982679078,-0.086141616,6.0044894,8.156834
4,362537162691943,-0.042759307,-0.024128467,-0.0014507623
1,362524277807932,0.124426775,5.764908,8.077571
4,362541457840901,0.08857285,0.048562355,-0.034436513
1,362528572941474,-0.6511469,6.1624155,7.835896
1,362532868079026,-0.11964113,6.090631,7.73779
4,362545752995693,-0.046424393,-0.01007898,0.02481567
1,362537163221943,-0.10767702,5.8486567,8.048857
4,362550048156370,0.040926766,-0.013744064,-0.017943637
1,362541458370901,-0.2656033,5.456234,8.262117
4,362554343321891,-0.037261683,0.01007898,-0.0051158457
1,362545753525693,0.28983065,6.076274,7.52453
4,362558638492672,0.07574506,-0.22692975,-0.05764871
4,362498509056913,0.071698196,-0.13324106,-0.017638214
1,362550048686370,-0.15314065,5.563911,8.214261
4,362562933667359,-0.021379653,0.022906773,0.004046863
4,362502804177746,0.016111096,-0.031840414,0.015347538
1,362554343851891,-0.23449662,5.7840505,7.9052877
4,362507099298371,0.25678492,0.109265305,-0.048791423
4,362567228844963,0.0659715,0.06994201,-0.04665346
1,362558639022672,0.55304116,6.222236,7.835896
4,362511394419621,0.06681142,0.019470757,-0.010308048
4,362571524025016,-0.023823043,0.031458635,-0.024052111
1,362498509586913,0.88354975,6.1097736,7.5699935
4,362515689542329,0.02893889,-0.03489465,0.004963134
1,362562934197359,-0.2440679,5.8223357,7.821539
1,362502804707746,0.43579283,6.2868423,7.565208
4,362519984668245,0.03077143,0.0041995747,-0.007253811
1,362507099828371,-0.10767702,6.198308,7.780861
1,362567229374963,0.1052842,5.6237316,8.398508
4,362524279797047,-0.012827792,0.019852536,-0.0038941512
1,362511394949621,0.2009971,5.831907,8.56122
1,362571524555016,-0.34247273,5.7601223,7.967501
4,362528574930588,-0.023823043,0.049784053,-0.016721943
1,362515690072329,-0.043070808,5.9494543,8.113463
4,362532870068193,0.007330167,-0.02107423,3.8177954E-4
1,362519985198245,-0.06460621,5.999704,8.164012
4,362537165211109,-0.033596598,-0.020463383,-0.003283304
1,362524280327047,0.11724831,5.7744794,8.108678
4,362541460360068,0.08857285,0.035123717,-0.03565821
1,362528575460588,-0.6367899,6.167201,7.821539
1,362532870598193,-0.08853444,6.102595,7.7162547
4,362545755514859,-0.051922016,-0.003970507,0.019928891
1,362537165741109,-0.09571291,5.8486567,8.077571
4,362550050675536,0.04703524,-0.018630842,-0.019165333
1,362541460890068,-0.28265217,5.4729834,8.235796
4,362554345841057,-0.03420745,-3.0542363E-4,-0.008780929
1,362545756044859,0.33529428,6.1121664,7.582257
4,362558641011838,0.08246438,-0.21104772,-0.06986566
4,362498511576027,0.06864396,-0.13324106,-0.021303298
