type,time,one,two,three
1,430429298183842,0.34486556,4.9677987,8.592327
4,430437888275978,0.03298575,0.0022906773,-0.008933641
1,430433593499572,0.3999005,5.1759744,8.40808
1,430437888805978,0.11964113,5.2884374,8.185547
4,430429300173061,0.037261683,0.08231167,0.010613471
4,430433595488842,-0.15332267,0.21058959,0.07902836
1,430429300703061,0.36161533,4.963013,8.563613
4,430437890795249,0.032374904,0.0010689828,-0.008933641
1,430433596018842,0.41904306,5.2070813,8.434401
1,430437891325249,0.11006984,5.309973,8.178369
4,430429302692332,0.02687728,0.072538115,0.0069483877
4,430433598008061,-0.1643179,0.20081604,0.07841752
1,430429303222332,0.34965122,4.9510493,8.542078
4,430437893314467,0.028709821,0.0010689828,-0.006490252
1,430433598538061,0.44057846,5.226224,8.448758
1,430437893844467,0.083748795,5.3123655,8.178369
4,430429305211551,0.021379653,0.060321167,0.0038941512
4,430433600527332,-0.17470232,0.18554485,0.074752435
1,430429305741551,0.33290145,4.963013,8.539685
4,430437895833686,0.023212196,4.5813544E-4,-0.0022143214
1,430433601057332,0.4668995,5.235795,8.4655075
6,430429306223061,986.80493,0.0,0.0
1,430437896363686,0.10289137,5.3243294,8.175976
4,430429307730822,0.012216945,0.052380152,0.0014507623
4,430433603046551,-0.18386503,0.16599774,0.06925481
1,430429308260822,0.33290145,4.982156,8.520542
4,430437898352957,0.020768806,0.00167983,-0.001603474
1,430433603576551,0.5027919,5.2453666,8.491829
1,430437898882957,0.11724831,5.3219366,8.149654
4,430429310250040,-0.002443389,0.04688253,-9.926268E-4
4,430433605565822,-0.2015796,0.14583978,0.064978875
1,430429310780040,0.3281158,4.989334,8.513364
4,430437900872176,0.014660334,0.0029015245,8.39915E-4
1,430433606095822,0.541077,5.262116,8.503793
1,430437901402176,0.11485548,5.3219366,8.140083
4,430429312769311,-0.015271181,0.044439137,-0.001603474
4,430433608085040,-0.21440738,0.12140589,0.058259558
1,430429313299311,0.3400799,4.979763,8.520542
